Unnamed: 0,movie_id,title,genres,year,clean_title,genres_list,text_for_bert,cluster
2818,2887,Simon Sez (1999),Drama,1999.0,Simon Sez,['Drama'],simon sez drama,10
2819,2888,Drive Me Crazy (1999),Comedy|Romance,1999.0,Drive Me Crazy,"['Comedy', 'Romance']",drive crazy comedy romance,11
2820,2889,"Mystery, Alaska (1999)",Comedy,1999.0,"Mystery, Alaska",['Comedy'],mystery alaska comedy,2
2821,2890,Three Kings (1999),Drama|War,1999.0,Three Kings,"['Drama', 'War']",three kings drama war,12
2822,2891,"Happy, Texas (1999)",Comedy,1999.0,"Happy, Texas",['Comedy'],happy texas comedy,2
2823,2892,New Rose Hotel (1998),Action|Drama,1998.0,New Rose Hotel,"['Action', 'Drama']",new rose hotel action drama,7
2824,2893,Plunkett & MaCleane (1999),Action|Drama,1999.0,Plunkett & MaCleane,"['Action', 'Drama']",plunkett macleane action drama,7
2825,2894,Romance (1999),Drama|Romance,1999.0,Romance,"['Drama', 'Romance']",romance drama romance,11
2826,2895,Napoleon and Samantha (1972),Adventure,1972.0,Napoleon and Samantha,['Adventure'],napoleon samantha adventure,3
2827,2896,Alvarez Kelly (1966),Western,1966.0,Alvarez Kelly,['Western'],alvarez kelly western,3
2828,2897,And the Ship Sails On (E la nave va) (1984),Comedy|War,1984.0,And the Ship Sails On (E la nave va),"['Comedy', 'War']",ship sails e la nave va comedy war,3
2829,2898,"Dark Half, The (1993)",Horror|Mystery,1993.0,"Dark Half, The","['Horror', 'Mystery']",dark half horror mystery,13
2830,2899,Gulliver's Travels (1939),Adventure|Animation|Children's,1939.0,Gulliver's Travels,"['Adventure', 'Animation', ""Children's""]",gullivers travels adventure animation childrens,4
2831,2900,Monkey Shines (1988),Horror|Sci-Fi,1988.0,Monkey Shines,"['Horror', 'Sci-Fi']",monkey shines horror scifi,5
2832,2901,Phantasm (1979),Horror|Sci-Fi,1979.0,Phantasm,"['Horror', 'Sci-Fi']",phantasm horror scifi,5
2833,2902,Psycho II (1983),Horror|Thriller,1983.0,Psycho II,"['Horror', 'Thriller']",psycho ii horror thriller,8
2834,2903,Psycho III (1986),Horror|Thriller,1986.0,Psycho III,"['Horror', 'Thriller']",psycho iii horror thriller,8
2835,2904,Rain (1932),Drama,1932.0,Rain,['Drama'],rain drama,10
2836,2905,Sanjuro (1962),Action|Adventure,1962.0,Sanjuro,"['Action', 'Adventure']",sanjuro action adventure,12
2837,2906,Random Hearts (1999),Drama|Romance,1999.0,Random Hearts,"['Drama', 'Romance']",random hearts drama romance,11
2838,2907,Superstar (1999),Comedy,1999.0,Superstar,['Comedy'],superstar comedy,2
2839,2908,Boys Don't Cry (1999),Drama,1999.0,Boys Don't Cry,['Drama'],boys dont cry drama,10
2840,2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,1998.0,"Five Wives, Three Secretaries and Me",['Documentary'],five wives three secretaries documentary,6
2841,2910,"Ennui, L' (1998)",Drama|Romance,1998.0,"Ennui, L'","['Drama', 'Romance']",ennui l drama romance,1
2842,2911,"Grandfather, The (El Abuelo) (1998)",Drama,1998.0,"Grandfather, The (El Abuelo)",['Drama'],grandfather el abuelo drama,1
2843,2912,"Limey, The (1999)",Action|Crime|Drama,1999.0,"Limey, The","['Action', 'Crime', 'Drama']",limey action crime drama,7
2844,2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy,1998.0,"Mating Habits of the Earthbound Human, The",['Comedy'],mating habits earthbound human comedy,14
2845,2914,Molly (1999),Comedy|Drama,1999.0,Molly,"['Comedy', 'Drama']",molly comedy drama,2
2846,2915,Risky Business (1983),Comedy,1983.0,Risky Business,['Comedy'],risky business comedy,0
2847,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990.0,Total Recall,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",total recall action adventure scifi thriller,9
2848,2917,Body Heat (1981),Crime|Thriller,1981.0,Body Heat,"['Crime', 'Thriller']",body heat crime thriller,8
2849,2918,Ferris Bueller's Day Off (1986),Comedy,1986.0,Ferris Bueller's Day Off,['Comedy'],ferris buellers day comedy,2
2850,2919,Year of Living Dangerously (1982),Drama|Romance,1982.0,Year of Living Dangerously,"['Drama', 'Romance']",year living dangerously drama romance,11
2851,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,1945.0,Children of Paradise (Les enfants du paradis),"['Drama', 'Romance']",children paradise les enfants du paradis drama romance,1
2852,2921,High Plains Drifter (1972),Western,1972.0,High Plains Drifter,['Western'],high plains drifter western,12
2853,2922,Hang 'em High (1967),Western,1967.0,Hang 'em High,['Western'],hang em high western,3
2854,2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,1977.0,Citizen's Band (a.k.a. Handle with Care),['Comedy'],citizens band aka handle care comedy,2
2855,2924,Drunken Master (Zui quan) (1979),Action|Comedy,1979.0,Drunken Master (Zui quan),"['Action', 'Comedy']",drunken master zui quan action comedy,7
2856,2925,"Conformist, The (Il Conformista) (1970)",Drama,1970.0,"Conformist, The (Il Conformista)",['Drama'],conformist il conformista drama,1
2857,2926,Hairspray (1988),Comedy|Drama,1988.0,Hairspray,"['Comedy', 'Drama']",hairspray comedy drama,7
2858,2927,Brief Encounter (1946),Drama|Romance,1946.0,Brief Encounter,"['Drama', 'Romance']",brief encounter drama romance,11
2859,2928,"Razor's Edge, The (1984)",Drama,1984.0,"Razor's Edge, The",['Drama'],razors edge drama,10
2860,2929,Reds (1981),Drama,1981.0,Reds,['Drama'],reds drama,10
2861,2930,Return with Honor (1998),Documentary,1998.0,Return with Honor,['Documentary'],return honor documentary,6
2862,2931,Time of the Gypsies (Dom za vesanje) (1989),Drama,1989.0,Time of the Gypsies (Dom za vesanje),['Drama'],time gypsies dom za vesanje drama,1
2863,2932,Days of Heaven (1978),Drama,1978.0,Days of Heaven,['Drama'],days heaven drama,1
2864,2933,"Fire Within, The (Le Feu Follet) (1963)",Drama,1963.0,"Fire Within, The (Le Feu Follet)",['Drama'],fire within le feu follet drama,1
2865,2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,1986.0,"Love Bewitched, A (El Amor Brujo)",['Musical'],love bewitched el amor brujo musical,1
2866,2935,"Lady Eve, The (1941)",Comedy|Romance,1941.0,"Lady Eve, The","['Comedy', 'Romance']",lady eve comedy romance,11
2867,2936,Sullivan's Travels (1942),Comedy,1942.0,Sullivan's Travels,['Comedy'],sullivans travels comedy,2
2868,2937,"Palm Beach Story, The (1942)",Comedy,1942.0,"Palm Beach Story, The",['Comedy'],palm beach story comedy,2
2869,2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,1986.0,Man Facing Southeast (Hombre Mirando al Sudeste),['Drama'],man facing southeast hombre mirando al sudeste drama,1
2870,2939,Niagara (1953),Drama|Thriller,1953.0,Niagara,"['Drama', 'Thriller']",niagara drama thriller,3
2871,2940,Gilda (1946),Film-Noir,1946.0,Gilda,['Film-Noir'],gilda filmnoir,3
2872,2941,South Pacific (1958),Musical|Romance|War,1958.0,South Pacific,"['Musical', 'Romance', 'War']",south pacific musical romance war,14
2873,2942,Flashdance (1983),Drama|Romance,1983.0,Flashdance,"['Drama', 'Romance']",flashdance drama romance,11
2874,2943,Indochine (1992),Drama|Romance,1992.0,Indochine,"['Drama', 'Romance']",indochine drama romance,11
2875,2944,"Dirty Dozen, The (1967)",Action|War,1967.0,"Dirty Dozen, The","['Action', 'War']",dirty dozen action war,12
2876,2945,Mike's Murder (1984),Mystery,1984.0,Mike's Murder,['Mystery'],mikes murder mystery,2
2877,2946,Help! (1965),Comedy|Musical,1965.0,Help!,"['Comedy', 'Musical']",help comedy musical,3
2878,2947,Goldfinger (1964),Action,1964.0,Goldfinger,['Action'],goldfinger action,12
2879,2948,From Russia with Love (1963),Action,1963.0,From Russia with Love,['Action'],russia love action,1
2880,2949,Dr. No (1962),Action,1962.0,Dr. No,['Action'],dr action,3
2881,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,1980.0,"Blue Lagoon, The","['Adventure', 'Drama', 'Romance']",blue lagoon adventure drama romance,11
2882,2951,"Fistful of Dollars, A (1964)",Action|Western,1964.0,"Fistful of Dollars, A","['Action', 'Western']",fistful dollars action western,3
2883,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,1996.0,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)","['Crime', 'Thriller']",hard aka sydney aka hard eight crime thriller,3
2884,2953,Home Alone 2: Lost in New York (1992),Children's|Comedy,1992.0,Home Alone 2: Lost in New York,"[""Children's"", 'Comedy']",home alone lost new york childrens comedy,2
2885,2954,Penitentiary (1979),Drama,1979.0,Penitentiary,['Drama'],penitentiary drama,10
2886,2955,Penitentiary II (1982),Drama,1982.0,Penitentiary II,['Drama'],penitentiary ii drama,10
2887,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,1987.0,Someone to Watch Over Me,"['Action', 'Crime', 'Thriller']",someone watch action crime thriller,7
2888,2957,Sparrows (1926),Drama,1926.0,Sparrows,['Drama'],sparrows drama,10
2889,2958,Naturally Native (1998),Drama,1998.0,Naturally Native,['Drama'],naturally native drama,3
2890,2959,Fight Club (1999),Drama,1999.0,Fight Club,['Drama'],fight club drama,10
2891,2960,Beefcake (1999),Drama,1999.0,Beefcake,['Drama'],beefcake drama,14
2892,2961,"Story of Us, The (1999)",Comedy|Drama,1999.0,"Story of Us, The","['Comedy', 'Drama']",story us comedy drama,3
2893,2962,Fever Pitch (1997),Comedy|Romance,1997.0,Fever Pitch,"['Comedy', 'Romance']",fever pitch comedy romance,11
2894,2963,Joe the King (1999),Crime|Drama,1999.0,Joe the King,"['Crime', 'Drama']",joe king crime drama,7
2895,2964,Julien Donkey-Boy (1999),Drama,1999.0,Julien Donkey-Boy,['Drama'],julien donkeyboy drama,2
2896,2965,"Omega Code, The (1999)",Action,1999.0,"Omega Code, The",['Action'],omega code action,3
2897,2966,"Straight Story, The (1999)",Drama,1999.0,"Straight Story, The",['Drama'],straight story drama,10
2898,2967,"Bad Seed, The (1956)",Drama|Thriller,1956.0,"Bad Seed, The","['Drama', 'Thriller']",bad seed drama thriller,8
2899,2968,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,1981.0,Time Bandits,"['Adventure', 'Fantasy', 'Sci-Fi']",time bandits adventure fantasy scifi,5
2900,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,1966.0,"Man and a Woman, A (Un Homme et une Femme)","['Drama', 'Romance']",man woman un homme et une femme drama romance,1
2901,2970,Fitzcarraldo (1982),Adventure|Drama,1982.0,Fitzcarraldo,"['Adventure', 'Drama']",fitzcarraldo adventure drama,10
2902,2971,All That Jazz (1979),Musical,1979.0,All That Jazz,['Musical'],jazz musical,10
2903,2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,1987.0,Red Sorghum (Hong Gao Liang),"['Drama', 'War']",red sorghum hong gao liang drama war,1
2904,2973,Crimes and Misdemeanors (1989),Comedy,1989.0,Crimes and Misdemeanors,['Comedy'],crimes misdemeanors comedy,0
2905,2974,Bats (1999),Horror|Thriller,1999.0,Bats,"['Horror', 'Thriller']",bats horror thriller,3
2906,2975,"Best Man, The (1999)",Drama,1999.0,"Best Man, The",['Drama'],best man drama,10
2907,2976,Bringing Out the Dead (1999),Drama|Horror,1999.0,Bringing Out the Dead,"['Drama', 'Horror']",bringing dead drama horror,3
2908,2977,Crazy in Alabama (1999),Comedy|Drama,1999.0,Crazy in Alabama,"['Comedy', 'Drama']",crazy alabama comedy drama,2
2909,2978,Three to Tango (1999),Comedy|Romance,1999.0,Three to Tango,"['Comedy', 'Romance']",three tango comedy romance,11
2910,2979,Body Shots (1999),Drama,1999.0,Body Shots,['Drama'],body shots drama,14
2911,2980,Men Cry Bullets (1997),Drama,1997.0,Men Cry Bullets,['Drama'],men cry bullets drama,14
2912,2981,"Brother, Can You Spare a Dime? (1975)",Documentary,1975.0,"Brother, Can You Spare a Dime?",['Documentary'],brother spare dime documentary,6
2913,2982,"Guardian, The (1990)",Horror|Thriller,1990.0,"Guardian, The","['Horror', 'Thriller']",guardian horror thriller,3
2914,2983,"Ipcress File, The (1965)",Thriller,1965.0,"Ipcress File, The",['Thriller'],ipcress file thriller,3
2915,2984,On Any Sunday (1971),Documentary,1971.0,On Any Sunday,['Documentary'],sunday documentary,6
2916,2985,Robocop (1987),Action|Crime|Sci-Fi,1987.0,Robocop,"['Action', 'Crime', 'Sci-Fi']",robocop action crime scifi,5
2917,2986,Robocop 2 (1990),Action|Crime|Sci-Fi,1990.0,Robocop 2,"['Action', 'Crime', 'Sci-Fi']",robocop action crime scifi,5
2918,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1988.0,Who Framed Roger Rabbit?,"['Adventure', 'Animation', 'Film-Noir']",framed roger rabbit adventure animation filmnoir,4
2919,2988,Melvin and Howard (1980),Drama,1980.0,Melvin and Howard,['Drama'],melvin howard drama,14
2920,2989,For Your Eyes Only (1981),Action,1981.0,For Your Eyes Only,['Action'],eyes action,3
2921,2990,Licence to Kill (1989),Action,1989.0,Licence to Kill,['Action'],licence kill action,3
2922,2991,Live and Let Die (1973),Action,1973.0,Live and Let Die,['Action'],live let die action,12
2923,2992,Rawhead Rex (1986),Horror|Thriller,1986.0,Rawhead Rex,"['Horror', 'Thriller']",rawhead rex horror thriller,3
2924,2993,Thunderball (1965),Action,1965.0,Thunderball,['Action'],thunderball action,12
2925,2994,"City, The (1998)",Drama,1998.0,"City, The",['Drama'],city drama,10
2926,2995,"House on Haunted Hill, The (1999)",Horror,1999.0,"House on Haunted Hill, The",['Horror'],house haunted hill horror,13
2927,2996,Music of the Heart (1999),Drama,1999.0,Music of the Heart,['Drama'],music heart drama,10
2928,2997,Being John Malkovich (1999),Comedy,1999.0,Being John Malkovich,['Comedy'],john malkovich comedy,0
2929,2998,Dreaming of Joseph Lees (1998),Romance,1998.0,Dreaming of Joseph Lees,['Romance'],dreaming joseph lees romance,11
2930,2999,Man of the Century (1999),Comedy,1999.0,Man of the Century,['Comedy'],man century comedy,2
2931,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,1997.0,"Princess Mononoke, The (Mononoke Hime)","['Action', 'Adventure', 'Animation']",princess mononoke mononoke hime action adventure animation,4
2932,3001,"Suburbans, The (1999)",Drama,1999.0,"Suburbans, The",['Drama'],suburbans drama,10
2933,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,1999.0,My Best Fiend (Mein liebster Feind),['Documentary'],best fiend mein liebster feind documentary,6
2934,3003,Train of Life (Train De Vie) (1998),Comedy|Drama,1998.0,Train of Life (Train De Vie),"['Comedy', 'Drama']",train life train de vie comedy drama,7
2935,3004,"Bachelor, The (1999)",Comedy|Romance,1999.0,"Bachelor, The","['Comedy', 'Romance']",bachelor comedy romance,11
2936,3005,"Bone Collector, The (1999)",Thriller,1999.0,"Bone Collector, The",['Thriller'],bone collector thriller,3
2937,3006,"Insider, The (1999)",Drama,1999.0,"Insider, The",['Drama'],insider drama,3
2938,3007,American Movie (1999),Documentary,1999.0,American Movie,['Documentary'],american movie documentary,6
2939,3008,Last Night (1998),Thriller,1998.0,Last Night,['Thriller'],last night thriller,3
2940,3009,Portraits Chinois (1996),Drama,1996.0,Portraits Chinois,['Drama'],portraits chinois drama,14
2941,3010,Rosetta (1999),Drama,1999.0,Rosetta,['Drama'],rosetta drama,10
2942,3011,"They Shoot Horses, Don't They? (1969)",Drama,1969.0,"They Shoot Horses, Don't They?",['Drama'],shoot horses dont drama,1
2943,3012,Battling Butler (1926),Comedy,1926.0,Battling Butler,['Comedy'],battling butler comedy,3
2944,3013,Bride of Re-Animator (1990),Comedy|Horror,1990.0,Bride of Re-Animator,"['Comedy', 'Horror']",bride reanimator comedy horror,9
2945,3014,Bustin' Loose (1981),Comedy,1981.0,Bustin' Loose,['Comedy'],bustin loose comedy,0
2946,3015,Coma (1978),Thriller,1978.0,Coma,['Thriller'],coma thriller,3
2947,3016,Creepshow (1982),Horror,1982.0,Creepshow,['Horror'],creepshow horror,13
2948,3017,Creepshow 2 (1987),Horror,1987.0,Creepshow 2,['Horror'],creepshow horror,13
2949,3018,Re-Animator (1985),Horror,1985.0,Re-Animator,['Horror'],reanimator horror,13
2950,3019,Drugstore Cowboy (1989),Crime|Drama,1989.0,Drugstore Cowboy,"['Crime', 'Drama']",drugstore cowboy crime drama,9
2951,3020,Falling Down (1993),Action|Drama,1993.0,Falling Down,"['Action', 'Drama']",falling action drama,10
2952,3021,"Funhouse, The (1981)",Horror,1981.0,"Funhouse, The",['Horror'],funhouse horror,13
2953,3022,"General, The (1927)",Comedy,1927.0,"General, The",['Comedy'],general comedy,2
2954,3023,My Best Girl (1927),Comedy|Romance,1927.0,My Best Girl,"['Comedy', 'Romance']",best girl comedy romance,7
2955,3024,Piranha (1978),Horror|Sci-Fi,1978.0,Piranha,"['Horror', 'Sci-Fi']",piranha horror scifi,5
2956,3025,Rough Night in Jericho (1967),Western,1967.0,Rough Night in Jericho,['Western'],rough night jericho western,3
2957,3026,Slaughterhouse (1987),Horror,1987.0,Slaughterhouse,['Horror'],slaughterhouse horror,13
2958,3027,Slaughterhouse 2 (1988),Horror,1988.0,Slaughterhouse 2,['Horror'],slaughterhouse horror,13
2959,3028,"Taming of the Shrew, The (1967)",Comedy,1967.0,"Taming of the Shrew, The",['Comedy'],taming shrew comedy,0
2960,3029,Nighthawks (1981),Action|Drama,1981.0,Nighthawks,"['Action', 'Drama']",nighthawks action drama,7
2961,3030,Yojimbo (1961),Comedy|Drama|Western,1961.0,Yojimbo,"['Comedy', 'Drama', 'Western']",yojimbo comedy drama western,7
2962,3031,Repossessed (1990),Comedy,1990.0,Repossessed,['Comedy'],repossessed comedy,14
2963,3032,"Omega Man, The (1971)",Sci-Fi,1971.0,"Omega Man, The",['Sci-Fi'],omega man scifi,5
2964,3033,Spaceballs (1987),Comedy|Sci-Fi,1987.0,Spaceballs,"['Comedy', 'Sci-Fi']",spaceballs comedy scifi,5
2965,3034,Robin Hood (1973),Animation|Children's,1973.0,Robin Hood,"['Animation', ""Children's""]",robin hood animation childrens,4
2966,3035,Mister Roberts (1955),Comedy|Drama|War,1955.0,Mister Roberts,"['Comedy', 'Drama', 'War']",mister roberts comedy drama war,7
2967,3036,Quest for Fire (1981),Adventure,1981.0,Quest for Fire,['Adventure'],quest fire adventure,12
2968,3037,Little Big Man (1970),Comedy|Drama|Western,1970.0,Little Big Man,"['Comedy', 'Drama', 'Western']",little big man comedy drama western,9
2969,3038,"Face in the Crowd, A (1957)",Drama,1957.0,"Face in the Crowd, A",['Drama'],face crowd drama,3
2970,3039,Trading Places (1983),Comedy,1983.0,Trading Places,['Comedy'],trading places comedy,14
2971,3040,Meatballs (1979),Comedy,1979.0,Meatballs,['Comedy'],meatballs comedy,0
2972,3041,Meatballs Part II (1984),Comedy,1984.0,Meatballs Part II,['Comedy'],meatballs part ii comedy,2
2973,3042,Meatballs III (1987),Comedy,1987.0,Meatballs III,['Comedy'],meatballs iii comedy,2
2974,3043,Meatballs 4 (1992),Comedy,1992.0,Meatballs 4,['Comedy'],meatballs comedy,0
2975,3044,Dead Again (1991),Mystery|Romance|Thriller,1991.0,Dead Again,"['Mystery', 'Romance', 'Thriller']",dead mystery romance thriller,8
2976,3045,Peter's Friends (1992),Comedy|Drama,1992.0,Peter's Friends,"['Comedy', 'Drama']",peters friends comedy drama,2
2977,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,1995.0,"Incredibly True Adventure of Two Girls in Love, The","['Comedy', 'Romance']",incredibly true adventure two girls love comedy romance,11
2978,3047,Experience Preferred... But Not Essential (1982),Drama,1982.0,Experience Preferred... But Not Essential,['Drama'],experience preferred essential drama,3
2979,3048,Under the Rainbow (1981),Comedy,1981.0,Under the Rainbow,['Comedy'],rainbow comedy,2
2980,3049,How I Won the War (1967),Comedy|War,1967.0,How I Won the War,"['Comedy', 'War']",war comedy war,2
2981,3050,Light It Up (1999),Drama,1999.0,Light It Up,['Drama'],light drama,10
2982,3051,Anywhere But Here (1999),Drama,1999.0,Anywhere But Here,['Drama'],anywhere drama,14
2983,3052,Dogma (1999),Comedy,1999.0,Dogma,['Comedy'],dogma comedy,2
2984,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1999.0,"Messenger: The Story of Joan of Arc, The","['Drama', 'War']",messenger story joan arc drama war,12
2985,3054,Pokémon: The First Movie (1998),Animation|Children's,1998.0,Pokémon: The First Movie,"['Animation', ""Children's""]",pokmon first movie animation childrens,4
2986,3055,Felicia's Journey (1999),Thriller,1999.0,Felicia's Journey,['Thriller'],felicias journey thriller,3
2987,3056,Oxygen (1999),Thriller,1999.0,Oxygen,['Thriller'],oxygen thriller,3
2988,3057,Where's Marlowe? (1999),Comedy,1999.0,Where's Marlowe?,['Comedy'],wheres marlowe comedy,1
2989,3058,"Ape, The (1940)",Horror|Sci-Fi,1940.0,"Ape, The","['Horror', 'Sci-Fi']",ape horror scifi,5
2990,3059,British Intelligence (1940),Drama,1940.0,British Intelligence,['Drama'],british intelligence drama,14
2991,3060,"Commitments, The (1991)",Comedy|Drama,1991.0,"Commitments, The","['Comedy', 'Drama']",commitments comedy drama,7
2992,3061,Holiday Inn (1942),Comedy|Musical,1942.0,Holiday Inn,"['Comedy', 'Musical']",holiday inn comedy musical,2
2993,3062,"Longest Day, The (1962)",Action|Drama|War,1962.0,"Longest Day, The","['Action', 'Drama', 'War']",longest day action drama war,7
2994,3063,Poison Ivy (1992),Thriller,1992.0,Poison Ivy,['Thriller'],poison ivy thriller,14
2995,3064,Poison Ivy: New Seduction (1997),Thriller,1997.0,Poison Ivy: New Seduction,['Thriller'],poison ivy new seduction thriller,8
2996,3065,Ten Benny (1997),Drama,1997.0,Ten Benny,['Drama'],ten benny drama,10
2997,3066,Tora! Tora! Tora! (1970),War,1970.0,Tora! Tora! Tora!,['War'],tora tora tora war,3
2998,3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,1988.0,Women on the Verge of a Nervous Breakdown,"['Comedy', 'Drama']",women verge nervous breakdown comedy drama,10
2999,3068,"Verdict, The (1982)",Drama,1982.0,"Verdict, The",['Drama'],verdict drama,3
3000,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,1972.0,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",['Drama'],effect gamma rays maninthemoon marigolds drama,10
3001,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,1984.0,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The","['Adventure', 'Comedy', 'Sci-Fi']",adventures buckaroo bonzai across th dimension adventure comedy scifi,5
3002,3071,Stand and Deliver (1987),Drama,1987.0,Stand and Deliver,['Drama'],stand deliver drama,10
3003,3072,Moonstruck (1987),Comedy,1987.0,Moonstruck,['Comedy'],moonstruck comedy,0
3004,3073,"Sandpiper, The (1965)",Drama|Romance,1965.0,"Sandpiper, The","['Drama', 'Romance']",sandpiper drama romance,11
3005,3074,Jeremiah Johnson (1972),Western,1972.0,Jeremiah Johnson,['Western'],jeremiah johnson western,3
3006,3075,Repulsion (1965),Thriller,1965.0,Repulsion,['Thriller'],repulsion thriller,14
3007,3076,Irma la Douce (1963),Comedy,1963.0,Irma la Douce,['Comedy'],irma la douce comedy,2
3008,3077,42 Up (1998),Documentary,1998.0,42 Up,['Documentary'],documentary,6
3009,3078,Liberty Heights (1999),Drama,1999.0,Liberty Heights,['Drama'],liberty heights drama,10
3010,3079,Mansfield Park (1999),Drama,1999.0,Mansfield Park,['Drama'],mansfield park drama,10
3011,3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi,1998.0,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)","['Drama', 'Sci-Fi']",goodbye th century zbogum na dvadesetiot vek drama scifi,1
3012,3081,Sleepy Hollow (1999),Horror|Romance,1999.0,Sleepy Hollow,"['Horror', 'Romance']",sleepy hollow horror romance,11
3013,3082,"World Is Not Enough, The (1999)",Action|Thriller,1999.0,"World Is Not Enough, The","['Action', 'Thriller']",world enough action thriller,8
3014,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,1999.0,All About My Mother (Todo Sobre Mi Madre),"['Comedy', 'Drama']",mother todo sobre mi madre comedy drama,1
3015,3084,Home Page (1999),Documentary,1999.0,Home Page,['Documentary'],home page documentary,6
3016,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,1982.0,"Living Dead Girl, The (La Morte Vivante)",['Horror'],living dead girl la morte vivante horror,13
3017,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,1934.0,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),['Comedy'],march wooden soldiers aka laurel hardy toyland comedy,12
3018,3087,Scrooged (1988),Comedy,1988.0,Scrooged,['Comedy'],scrooged comedy,0
3019,3088,Harvey (1950),Comedy,1950.0,Harvey,['Comedy'],harvey comedy,2
3020,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,1948.0,"Bicycle Thief, The (Ladri di biciclette)",['Drama'],bicycle thief ladri di biciclette drama,1
3021,3090,Matewan (1987),Drama,1987.0,Matewan,['Drama'],matewan drama,10
3022,3091,Kagemusha (1980),Drama|War,1980.0,Kagemusha,"['Drama', 'War']",kagemusha drama war,1
3023,3092,Chushingura (1962),Drama,1962.0,Chushingura,['Drama'],chushingura drama,10
3024,3093,McCabe & Mrs. Miller (1971),Drama|Western,1971.0,McCabe & Mrs. Miller,"['Drama', 'Western']",mccabe mrs miller drama western,10
3025,3094,Maurice (1987),Drama|Romance,1987.0,Maurice,"['Drama', 'Romance']",maurice drama romance,10
3026,3095,"Grapes of Wrath, The (1940)",Drama,1940.0,"Grapes of Wrath, The",['Drama'],grapes wrath drama,14
3027,3096,My Man Godfrey (1957),Comedy,1957.0,My Man Godfrey,['Comedy'],man godfrey comedy,0
3028,3097,"Shop Around the Corner, The (1940)",Comedy|Romance,1940.0,"Shop Around the Corner, The","['Comedy', 'Romance']",shop around corner comedy romance,11
3029,3098,"Natural, The (1984)",Drama,1984.0,"Natural, The",['Drama'],natural drama,10
3030,3099,Shampoo (1975),Comedy|Romance,1975.0,Shampoo,"['Comedy', 'Romance']",shampoo comedy romance,11
3031,3100,"River Runs Through It, A (1992)",Drama,1992.0,"River Runs Through It, A",['Drama'],river runs drama,3
3032,3101,Fatal Attraction (1987),Thriller,1987.0,Fatal Attraction,['Thriller'],fatal attraction thriller,14
3033,3102,Jagged Edge (1985),Thriller,1985.0,Jagged Edge,['Thriller'],jagged edge thriller,14
3034,3103,Stanley & Iris (1990),Drama|Romance,1990.0,Stanley & Iris,"['Drama', 'Romance']",stanley iris drama romance,11
3035,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime,1988.0,Midnight Run,"['Action', 'Adventure', 'Comedy', 'Crime']",midnight run action adventure comedy crime,9
3036,3105,Awakenings (1990),Drama,1990.0,Awakenings,['Drama'],awakenings drama,10
3037,3106,Come See the Paradise (1990),Drama|Romance,1990.0,Come See the Paradise,"['Drama', 'Romance']",come see paradise drama romance,11
3038,3107,Backdraft (1991),Action|Drama,1991.0,Backdraft,"['Action', 'Drama']",backdraft action drama,7
3039,3108,"Fisher King, The (1991)",Comedy|Drama|Romance,1991.0,"Fisher King, The","['Comedy', 'Drama', 'Romance']",fisher king comedy drama romance,11
3040,3109,"River, The (1984)",Drama,1984.0,"River, The",['Drama'],river drama,3
3041,3110,Country (1984),Drama,1984.0,Country,['Drama'],country drama,10
